Biblioteca 'Biblioteca Universitara Suceava' initiata.
[Staff] Carte adaugata: Geometrie diferentiala [ISBN-E019]
[Staff] Carte adaugata: Admitere Politehnica [ISBN-E020]
[Staff] Carte adaugata: Fizica cls 6 [ISBN-E021]
[Staff] Carte adaugata: Fizica cls 7 [ISBN-E022]
[Staff] Carte adaugata: Fizica cls 8 [ISBN-E023]
[Staff] Carte adaugata: Fizica cls 9 [ISBN-E024]
[Staff] Carte adaugata: Fizica cls 10 [ISBN-E025]
[Staff] Carte adaugata: Fizica cls 11 [ISBN-E026]
[Staff] Carte adaugata: Fizica cls 12 [ISBN-E027]
[Staff] Carte adaugata: Culegere Fizica cls 9-12 [ISBN-E028]
[Staff] Carte adaugata: Fizica pentru olimpici [ISBN-E029]
[Staff] Carte adaugata: Mecanica clasica [ISBN-E030]
[Staff] Carte adaugata: Electromagnetism [ISBN-E031]
[Staff] Carte adaugata: Fizica cuantica [ISBN-E032]
[Staff] Carte adaugata: Chimie cls 7 [ISBN-E033]
[Staff] Carte adaugata: Chimie cls 8 [ISBN-E034]
[Staff] Carte adaugata: Chimie cls 9 [ISBN-E035]
[Staff] Carte adaugata: Chimie cls 10 [ISBN-E036]
[Staff] Carte adaugata: Chimie organica cls 11 [ISBN-E037]
[Staff] Carte adaugata: Chimie anorganica cls 12 [ISBN-E038]
[Staff] Carte adaugata: Culegere Chimie [ISBN-E039]
[Staff] Carte adaugata: Biologie cls 5 [ISBN-E040]
[Staff] Carte adaugata: Biologie cls 6 [ISBN-E041]
[Staff] Carte adaugata: Biologie cls 7 [ISBN-E042]
[Staff] Carte adaugata: Biologie cls 8 [ISBN-E043]
[Staff] Carte adaugata: Biologie cls 9 [ISBN-E044]
[Staff] Carte adaugata: Biologie cls 10 [ISBN-E045]
[Staff] Carte adaugata: Biologie cls 11 [ISBN-E046]
[Staff] Carte adaugata: Biologie cls 12 [ISBN-E047]
[Staff] Carte adaugata: Admitere Medicina [ISBN-E048]
[Staff] Carte adaugata: Informatica cls 9 C++ [ISBN-E049]
[Staff] Carte adaugata: Informatica cls 10 C++ [ISBN-E050]
[Staff] Carte adaugata: Informatica cls 11 C++ [ISBN-E051]
[Staff] Carte adaugata: Informatica cls 12 C++ [ISBN-E052]
[Staff] Carte adaugata: Bacalaureat Informatica [ISBN-E053]
[Staff] Carte adaugata: Informatica pentru olimpici [ISBN-E054]
[Staff] Carte adaugata: Structuri de date si algoritmi [ISBN-E055]
[Staff] Carte adaugata: Programare orientata obiect [ISBN-E056]
[Staff] Carte adaugata: Baze de date [ISBN-E057]
[Staff] Carte adaugata: Retele de calculatoare [ISBN-E058]
[Staff] Carte adaugata: Sisteme de operare [ISBN-E059]
[Staff] Carte adaugata: Inteligenta Artificiala [ISBN-E060]
[Staff] Carte adaugata: Securitate Informatica [ISBN-E061]
[Staff] Carte adaugata: Cloud Computing [ISBN-E062]
[Staff] Carte adaugata: Internet of Things [ISBN-E063]
[Staff] Carte adaugata: Criptografie [ISBN-E064]
[Staff] Carte adaugata: Ingineria Programarii [ISBN-E065]
[Staff] Carte adaugata: Procesarea Imaginilor [ISBN-E066]
[Staff] Carte adaugata: Grafica pe Calculator [ISBN-E067]
[Staff] Carte adaugata: Sisteme Expert [ISBN-E068]
[Staff] Carte adaugata: Limba Romana cls 5 [ISBN-E069]
[Staff] Carte adaugata: Limba Romana cls 6 [ISBN-E070]
[Staff] Carte adaugata: Limba Romana cls 7 [ISBN-E071]
[Staff] Carte adaugata: Limba Romana cls 8 [ISBN-E072]
[Staff] Carte adaugata: Limba si Literatura Romana cls 9 [ISBN-E073]
[Staff] Carte adaugata: Limba si Literatura Romana cls 10 [ISBN-E074]
[Staff] Carte adaugata: Limba si Literatura Romana cls 11 [ISBN-E075]
[Staff] Carte adaugata: Limba si Literatura Romana cls 12 [ISBN-E076]
[Staff] Carte adaugata: Bacalaureat Romana [ISBN-E077]
[Staff] Carte adaugata: Engleza pentru avansati [ISBN-E078]
[Staff] Carte adaugata: IELTS Academic [ISBN-E079]
[Staff] Carte adaugata: Franceza pentru incepatori [ISBN-E080]
[Staff] Carte adaugata: Germana pentru incepatori [ISBN-E081]
[Staff] Carte adaugata: Spaniola pentru incepatori [ISBN-E082]
[Staff] Carte adaugata: Limba Engleza cls 9 [ISBN-E083]
[Staff] Carte adaugata: Limba Engleza cls 10 [ISBN-E084]
[Staff] Carte adaugata: Istorie cls 5 [ISBN-E085]
[Staff] Carte adaugata: Istorie cls 6 [ISBN-E086]
[Staff] Carte adaugata: Istoria Romanilor cls 11 [ISBN-E087]
[Staff] Carte adaugata: Bacalaureat Istorie [ISBN-E088]
[Staff] Carte adaugata: Geografie Romania cls 9 [ISBN-E089]
[Staff] Carte adaugata: Bacalaureat Geografie [ISBN-E090]
[Staff] Carte adaugata: Drept Civil vol 1 [ISBN-E091]
[Staff] Carte adaugata: Drept Penal general [ISBN-E092]
[Staff] Carte adaugata: Drept Constitutional [ISBN-E093]
[Staff] Carte adaugata: Drept Administrativ [ISBN-E094]
[Staff] Carte adaugata: Procedura Civila [ISBN-E095]
[Staff] Carte adaugata: Procedura Penala [ISBN-E096]
[Staff] Carte adaugata: Contabilitate generala [ISBN-E097]
[Staff] Carte adaugata: Macroeconomie [ISBN-E098]
[Staff] Carte adaugata: Microeconomie [ISBN-E099]
[Staff] Carte adaugata: Management general [ISBN-E100]
[Staff] Carte adaugata: Marketing [ISBN-E101]
[Staff] Carte adaugata: Admitere ASE [ISBN-E102]
[Staff] Carte adaugata: Finante publice [ISBN-E103]
[Staff] Carte adaugata: Drept Commercial [ISBN-E104]
[Staff] Carte adaugata: Anatomie umana vol 1 [ISBN-E105]
[Staff] Carte adaugata: Anatomie umana vol 2 [ISBN-E106]
[Staff] Carte adaugata: Fiziologie [ISBN-E107]
[Staff] Carte adaugata: Biochimie medicala [ISBN-E108]
[Staff] Carte adaugata: Farmacologie [ISBN-E109]
[Staff] Carte adaugata: Microbiologie [ISBN-E110]
[Staff] Carte adaugata: Patologie generala [ISBN-E111]
[Staff] Carte adaugata: Nutritie si Dietetica [ISBN-E112]
[Staff] Carte adaugata: Psihologie generala [ISBN-E113]
[Staff] Carte adaugata: Pedagogie [ISBN-E114]
[Staff] Carte adaugata: Filosofie [ISBN-E115]
[Staff] Carte adaugata: Sociologie generala [ISBN-E116]
[Staff] Carte adaugata: Comunicare si Relatii Publice [ISBN-E117]
[Staff] Carte adaugata: Relatii Internationale [ISBN-E118]
[Staff] Carte adaugata: Psihologie sociala [ISBN-E119]
[Staff] Carte adaugata: Asistenta Sociala [ISBN-E120]
[Staff] Carte adaugata: Jurnalism [ISBN-E121]
[Staff] Carte adaugata: Stiinte Politice [ISBN-E122]
[Staff] Carte adaugata: Electrotehnica [ISBN-E123]
[Staff] Carte adaugata: Electronica digitala [ISBN-E124]
[Staff] Carte adaugata: Robotica [ISBN-E125]
[Staff] Carte adaugata: Rezistenta Materialelor [ISBN-E126]
[Staff] Carte adaugata: Mecanica Fluidelor [ISBN-E127]
[Staff] Carte adaugata: Constructii Civile [ISBN-E128]
[Staff] Carte adaugata: Calcul Numeric [ISBN-E129]
[Staff] Carte adaugata: Econometrie [ISBN-E130]
[Staff] Carte adaugata: Matematici Financiare [ISBN-E131]
[Staff] Carte adaugata: Automatizari Industriale [ISBN-E132]
[Staff] Carte adaugata: Calcul Paralel [ISBN-E133]
[Staff] Carte adaugata: Recunoastere Forme [ISBN-E134]
[Staff] Carte adaugata: 100 teste BAC Romana [ISBN-E135]
[Staff] Carte adaugata: 100 teste BAC Matematica [ISBN-E136]
[Staff] Carte adaugata: 100 teste BAC Fizica [ISBN-E137]
[Staff] Carte adaugata: 100 teste BAC Chimie [ISBN-E138]
[Staff] Carte adaugata: 100 teste BAC Biologie [ISBN-E139]
[Staff] Carte adaugata: 100 teste BAC Engleza [ISBN-E140]
[Staff] Carte adaugata: Bacalaureat Informatica [ISBN-E141]
[Staff] Carte adaugata: Harry Potter si Piatra Filozofala [ISBN-C001]
[Staff] Carte adaugata: Harry Potter si Camera Secretelor [ISBN-C002]
[Staff] Carte adaugata: Harry Potter si Prizonierul din Azkaban [ISBN-C003]
[Staff] Carte adaugata: Harry Potter si Pocalul de Foc [ISBN-C004]
[Staff] Carte adaugata: Harry Potter si Ordinul Phoenix [ISBN-C005]
[Staff] Carte adaugata: Harry Potter si Printul Semisange [ISBN-C006]
[Staff] Carte adaugata: Harry Potter si Talismanele Mortii [ISBN-C007]
[Staff] Carte adaugata: Charlie si Fabrica de Ciocolata [ISBN-C008]
[Staff] Carte adaugata: James si Piersica Uriasa [ISBN-C009]
[Staff] Carte adaugata: Matilda [ISBN-C010]
[Staff] Carte adaugata: The BFG [ISBN-C011]
[Staff] Carte adaugata: Vulpea Doamna [ISBN-C012]
[Staff] Carte adaugata: Leul Vrajitoarea si Dulapul [ISBN-C013]
[Staff] Carte adaugata: Printul Caspian [ISBN-C014]
[Staff] Carte adaugata: Calatoria pe Apa Zorilor [ISBN-C015]
[Staff] Carte adaugata: Calul si Baiatul [ISBN-C016]
[Staff] Carte adaugata: Ultima Batalie [ISBN-C017]
[Staff] Carte adaugata: Mica Sirena [ISBN-C018]
[Staff] Carte adaugata: Degetarica [ISBN-C019]
[Staff] Carte adaugata: Craiasa Zapezii [ISBN-C020]
[Staff] Carte adaugata: Rata cea Urata [ISBN-C021]
[Staff] Carte adaugata: Lebedele Salbatice [ISBN-C022]
[Staff] Carte adaugata: Frumoasa din Padurea Adormita [ISBN-C023]
[Staff] Carte adaugata: Alba ca Zapada [ISBN-C024]
[Staff] Carte adaugata: Scufita Rosie [ISBN-C025]
[Staff] Carte adaugata: Cenusareasa [ISBN-C026]
[Staff] Carte adaugata: Hansel si Gretel [ISBN-C027]
[Staff] Carte adaugata: Rapunzel [ISBN-C028]
[Staff] Carte adaugata: Harap Alb [ISBN-C029]
[Staff] Carte adaugata: Praslea cel Voinic [ISBN-C030]
[Staff] Carte adaugata: Fat Frumos din Lacrima [ISBN-C031]
[Staff] Carte adaugata: Ileana Cosanzeana [ISBN-C032]
[Staff] Carte adaugata: Basme romanesti vol 1 [ISBN-C033]
[Staff] Carte adaugata: Basme romanesti vol 2 [ISBN-C034]
[Staff] Carte adaugata: Winnie the Pooh [ISBN-C035]
[Staff] Carte adaugata: Pippi Sosetica [ISBN-C036]
[Staff] Carte adaugata: Fratii Inimii [ISBN-C037]
[Staff] Carte adaugata: Cartea junglei [ISBN-C038]
[Staff] Carte adaugata: Alice in Tara Minunilor [ISBN-C039]
[Staff] Carte adaugata: Peter Pan [ISBN-C040]
[Staff] Carte adaugata: Pinocchio [ISBN-C041]
[Staff] Carte adaugata: Heidi [ISBN-C042]
[Staff] Carte adaugata: Robinson Crusoe [ISBN-C043]
[Staff] Carte adaugata: Aventurile lui Tom Sawyer [ISBN-C044]
[Staff] Carte adaugata: Insula comorii [ISBN-C045]
[Staff] Carte adaugata: Don Quijote pentru copii [ISBN-C046]
[Staff] Carte adaugata: Gulliver in Tara Piticilor [ISBN-C047]
[Staff] Carte adaugata: Emil si Detectivii [ISBN-C048]
[Staff] Carte adaugata: Omul Invizibil [ISBN-C049]
[Staff] Carte adaugata: Razboiul Lumilor [ISBN-C050]
[Staff] Carte adaugata: Enciclopedia copiilor [ISBN-C051]
[Staff] Carte adaugata: Atlasul lumii pentru copii [ISBN-C052]
[Staff] Carte adaugata: Corpul uman pentru copii [ISBN-C053]
[Staff] Carte adaugata: Sistemul solar pentru copii [ISBN-C054]
[Staff] Carte adaugata: Dinozaurii uriasi [ISBN-C055]
[Staff] Carte adaugata: Animale din Romania [ISBN-C056]
[Staff] Carte adaugata: Mitologie Greaca pentru copii [ISBN-C057]
[Staff] Carte adaugata: Mitologie Romana pentru copii [ISBN-C058]
[Staff] Carte adaugata: Experimente stiintifice acasa [ISBN-C059]
[Staff] Carte adaugata: Romania pentru copii [ISBN-C060]
[Staff] Carte adaugata: Abecedar [ISBN-C061]
[Staff] Carte adaugata: Matematica distractiva cls 1 [ISBN-C062]
[Staff] Carte adaugata: Matematica distractiva cls 2 [ISBN-C063]
[Staff] Carte adaugata: Matematica distractiva cls 3 [ISBN-C064]
[Staff] Carte adaugata: Citim si scriem cls 1 [ISBN-C065]
[Staff] Carte adaugata: Citim si scriem cls 2 [ISBN-C066]
[Staff] Carte adaugata: Carte de colorat cu animale [ISBN-C067]
[Staff] Carte adaugata: Carte de colorat cu printese [ISBN-C068]
[Staff] Carte adaugata: Povesti de noapte buna [ISBN-C069]
[Staff] Carte adaugata: Jurnalul unui pusti vol 1 [ISBN-C070]
[Staff] Carte adaugata: Jurnalul unui pusti vol 2 [ISBN-C071]
[Staff] Carte adaugata: Geronimo Stilton vol 1 [ISBN-C072]
[Staff] Carte adaugata: Micul Print pentru copii [ISBN-C073]
[Staff] Carte adaugata: Fetitele [ISBN-C074]
[Staff] Carte adaugata: Singur pe lume [ISBN-C075]
[Staff] Carte adaugata: Dictionarul Explicativ al Limbii Romane [ISBN-R001]
[Staff] Carte adaugata: Dictionarul Ortografic DOOM3 [ISBN-R002]
[Staff] Carte adaugata: Dictionarul de Sinonime [ISBN-R003]
[Staff] Carte adaugata: Dictionarul de Antonime [ISBN-R004]
[Staff] Carte adaugata: Dictionarul Englez-Roman [ISBN-R005]
[Staff] Carte adaugata: Dictionarul Roman-Englez [ISBN-R006]
[Staff] Carte adaugata: Dictionarul Francez-Roman [ISBN-R007]
[Staff] Carte adaugata: Dictionarul German-Roman [ISBN-R008]
[Staff] Carte adaugata: Dictionarul de Informatica [ISBN-R009]
[Staff] Carte adaugata: Dictionarul de Matematica [ISBN-R010]
[Staff] Carte adaugata: Dictionarul de Filosofie [ISBN-R011]
[Staff] Carte adaugata: Dictionarul de Psihologie [ISBN-R012]
[Staff] Carte adaugata: Dictionarul de Economie [ISBN-R013]
[Staff] Carte adaugata: Dictionarul Juridic [ISBN-R014]
[Staff] Carte adaugata: Dictionarul Medical [ISBN-R015]
[Staff] Carte adaugata: Dictionarul de Chimie [ISBN-R016]
[Staff] Carte adaugata: Dictionarul de Fizica [ISBN-R017]
[Staff] Carte adaugata: Dictionarul de Biologie [ISBN-R018]
[Staff] Carte adaugata: Dictionarul de Geografie [ISBN-R019]
[Staff] Carte adaugata: Dictionarul de Sociologie [ISBN-R020]
[Staff] Carte adaugata: Atlas Geografic General [ISBN-R021]
[Staff] Carte adaugata: Atlas Geografic Romania [ISBN-R022]
[Staff] Carte adaugata: Atlas Geografic Europa [ISBN-R023]
[Staff] Carte adaugata: Atlas Geografic Lumea [ISBN-R024]
[Staff] Carte adaugata: Atlas Anatomic Uman [ISBN-R025]
[Staff] Carte adaugata: Atlas Botanic [ISBN-R026]
[Staff] Carte adaugata: Atlas Zoologic [ISBN-R027]
[Staff] Carte adaugata: Atlas Astronomic [ISBN-R028]
[Staff] Carte adaugata: Atlas Istoric Romania [ISBN-R029]
[Staff] Carte adaugata: Atlas Istoric Universal [ISBN-R030]
[Staff] Carte adaugata: Atlas Militar WW2 [ISBN-R031]
[Staff] Carte adaugata: Atlas Flora Romaniei [ISBN-R032]
[Staff] Carte adaugata: Atlas Fauna Romaniei [ISBN-R033]
[Staff] Carte adaugata: Atlas Geologic Romania [ISBN-R034]
[Staff] Carte adaugata: Enciclopedia Universala Britanica vol 1 [ISBN-R035]
[Staff] Carte adaugata: Enciclopedia Universala Britanica vol 2 [ISBN-R036]
[Staff] Carte adaugata: Enciclopedia Romaniei [ISBN-R037]
[Staff] Carte adaugata: Enciclopedia Stiintei [ISBN-R038]
[Staff] Carte adaugata: Enciclopedia Istoriei Lumii [ISBN-R039]
[Staff] Carte adaugata: Enciclopedia Medicinei [ISBN-R040]
[Staff] Carte adaugata: Enciclopedia Dreptului [ISBN-R041]
[Staff] Carte adaugata: Enciclopedia Economiei [ISBN-R042]
[Staff] Carte adaugata: Enciclopedia Tehnicii [ISBN-R043]
[Staff] Carte adaugata: Enciclopedia Culturii Romane [ISBN-R044]
[Staff] Carte adaugata: Enciclopedia Geografiei Romaniei [ISBN-R045]
[Staff] Carte adaugata: Enciclopedia Florei si Faunei [ISBN-R046]
[Staff] Carte adaugata: Enciclopedia Mitologiei Universale [ISBN-R047]
[Staff] Carte adaugata: Enciclopedia Informaticii [ISBN-R048]
[Staff] Carte adaugata: Istoria Romanilor vol 1 [ISBN-R049]
[Staff] Carte adaugata: Istoria literaturii romane [ISBN-R050]
[Staff] Carte adaugata: Biblia editie integrala [ISBN-REL001]
[Staff] Carte adaugata: Noul Testament [ISBN-REL002]
[Staff] Carte adaugata: Vechiul Testament [ISBN-REL003]
[Staff] Carte adaugata: Psaltirea [ISBN-REL004]
[Staff] Carte adaugata: Liturghierul [ISBN-REL005]
[Staff] Carte adaugata: Ceaslovul [ISBN-REL006]
[Staff] Carte adaugata: Viata Sfintilor vol 1 [ISBN-REL007]
[Staff] Carte adaugata: Viata Sfintilor vol 2 [ISBN-REL008]
[Staff] Carte adaugata: Viata Sfintilor vol 3 [ISBN-REL009]
[Staff] Carte adaugata: Filocalia vol 1 [ISBN-REL010]
[Staff] Carte adaugata: Filocalia vol 2 [ISBN-REL011]
[Staff] Carte adaugata: Cararea Imparatiei [ISBN-REL012]
[Staff] Carte adaugata: Biblia Catolica [ISBN-REL013]
[Staff] Carte adaugata: Catehismul Bisericii Catolice [ISBN-REL014]
[Staff] Carte adaugata: Coranul traducere comentata [ISBN-REL015]
[Staff] Carte adaugata: Adevarul [ISSN-Z001]
[Staff] Carte adaugata: Romania Libera [ISSN-Z002]
[Staff] Carte adaugata: Gazeta Sporturilor [ISSN-Z003]
[Staff] Carte adaugata: Libertatea [ISSN-Z004]
[Staff] Carte adaugata: Jurnalul National [ISSN-Z005]Biblioteca 'Biblioteca Universitara Suceava' initiata.
Autor nou adaugat: Frank Herbert
Autor nou adaugat: J.R.R. Tolkien
Autor nou adaugat: George Orwell
Autor nou adaugat: Aldous Huxley
Autor nou adaugat: Isaac Asimov
Autor nou adaugat: Arthur C. Clarke
Autor nou adaugat: Philip K. Dick
Autor nou adaugat: Ursula K. Le Guin
Autor nou adaugat: Ray Bradbury
Autor nou adaugat: William Gibson
Autor nou adaugat: Neil Gaiman
Autor nou adaugat: Terry Pratchett
Autor nou adaugat: Douglas Adams
Autor nou adaugat: Stephen King
Autor nou adaugat: George R.R. Martin
Autor nou adaugat: Brandon Sanderson
Autor nou adaugat: Patrick Rothfuss
Autor nou adaugat: Joe Abercrombie
Autor nou adaugat: Robert Jordan
Autor nou adaugat: Victor Hugo
Autor nou adaugat: Alexandre Dumas
Autor nou adaugat: Jules Verne
Autor nou adaugat: Albert Camus
Autor nou adaugat: Franz Kafka
Autor nou adaugat: Hermann Hesse
Autor nou adaugat: Erich Maria Remarque
Autor nou adaugat: Stefan Zweig
Autor nou adaugat: Fyodor Dostoevsky
Autor nou adaugat: Leo Tolstoy
Autor nou adaugat: Ernest Hemingway
Autor nou adaugat: Umberto Eco
Autor nou adaugat: Haruki Murakami
Autor nou adaugat: Gabriel Garcia Marquez
Autor nou adaugat: Paulo Coelho
Autor nou adaugat: Charles Dickens
Autor nou adaugat: Jane Austen
Autor nou adaugat: Oscar Wilde
Autor nou adaugat: John Grisham
Autor nou adaugat: Agatha Christie
Autor nou adaugat: Dan Brown
Autor nou adaugat: Stieg Larsson
Autor nou adaugat: Lee Child
Autor nou adaugat: Mihai Eminescu
Autor nou adaugat: Ion Creanga
Autor nou adaugat: Ion Luca Caragiale
Autor nou adaugat: Liviu Rebreanu
Autor nou adaugat: Mihail Sadoveanu
Autor nou adaugat: Marin Preda
Autor nou adaugat: Mircea Cartarescu
Autor nou adaugat: Lucian Blaga
Autor nou adaugat: Mircea Eliade
Autor nou adaugat: Camil Petrescu
Autor nou adaugat: Nicolae Steinhardt
Autor nou adaugat: Orson Scott Card
Autor nou adaugat: Andy Weir
Autor nou adaugat: Dan Simmons
Autor nou adaugat: Neal Stephenson
Autor nou adaugat: Gillian Flynn
Autor nou adaugat: Alex Michaelides
Autor nou adaugat: Antoine de Saint-Exupery
Autor nou adaugat: Diana Gabaldon
Autor nou adaugat: Stephenie Meyer
Autor nou adaugat: Suzanne Collins
Autor nou adaugat: Rick Riordan
Autor nou adaugat: Jodi Picoult
Autor nou adaugat: Markus Zusak
Autor nou adaugat: Khaled Hosseini
Autor nou adaugat: Dennis Lehane
Autor nou adaugat: Cormac McCarthy
Autor nou adaugat: Margaret Atwood
Autor nou adaugat: Kazuo Ishiguro
Autor nou adaugat: John le Carre
Autor nou adaugat: Ken Follett
Autor nou adaugat: Bernard Cornwell
Autor nou adaugat: Jasper Fforde
Autor nou adaugat: Annie Proulx
Autor nou adaugat: Paul Auster
Autor nou adaugat: Orhan Pamuk
Autor nou adaugat: Gunter Grass
Autor nou adaugat: Alberto Moravia
Autor nou adaugat: Italo Calvino
Autor nou adaugat: Charles Bukowski
Autor nou adaugat: Jack Kerouac
Autor nou adaugat: J.D. Salinger
Autor nou adaugat: F. Scott Fitzgerald
Autor nou adaugat: William Faulkner
Autor nou adaugat: John Steinbeck
Autor nou adaugat: Bram Stoker
Autor nou adaugat: Mary Shelley
Autor nou adaugat: H.P. Lovecraft
Autor nou adaugat: Shirley Jackson
Autor nou adaugat: Lionel Shriver
Autor nou adaugat: B.A. Paris
Autor nou adaugat: Clive Barker
Autor nou adaugat: Harper Lee
Autor nou adaugat: Ernest Cline
Autor nou adaugat: Martha Wells
Autor nou adaugat: James S.A. Corey
Autor nou adaugat: John Scalzi
Autor nou adaugat: Becky Chambers
Autor nou adaugat: Jeff VanderMeer
Autor nou adaugat: Charlotte Bronte
Autor nou adaugat: Emily Bronte
Autor nou adaugat: Daphne du Maurier
Autor nou adaugat: Patrick Suskind
Autor nou adaugat: Laura Esquivel
Autor nou adaugat: Isabel Allende
Autor nou adaugat: Joseph Heller
Autor nou adaugat: Kurt Vonnegut
Autor nou adaugat: Claudiu Tataru
Autor nou adaugat: Matei Calinescu
Autor nou adaugat: Barbu Eugen
Autor nou adaugat: Robert C. Martin
Autor nou adaugat: Erich Gamma
Autor nou adaugat: Martin Fowler
Autor nou adaugat: Donald Knuth
Autor nou adaugat: Bjarne Stroustrup
Autor nou adaugat: Brian Kernighan
Autor nou adaugat: Andrew Tanenbaum
Autor nou adaugat: Thomas Cormen
Autor nou adaugat: Scott Meyers
Autor nou adaugat: Andrew Hunt
Autor nou adaugat: Mark Lutz
Autor nou adaugat: Eric Evans
Autor nou adaugat: Stephen Prata
Autor nou adaugat: Anthony Williams
Autor nou adaugat: Andrei Alexandrescu
Autor nou adaugat: Ivan Cukic
Autor nou adaugat: David Vandevoorde
Autor nou adaugat: Michael Dawson
Autor nou adaugat: Luciano Ramalho
Autor nou adaugat: Al Sweigart
Autor nou adaugat: David Beazley
Autor nou adaugat: Charles Severance
Autor nou adaugat: Dan Bader
Autor nou adaugat: Paul Barry
Autor nou adaugat: Sebastian Raschka
Autor nou adaugat: Steven Skiena
Autor nou adaugat: Gayle McDowell
Autor nou adaugat: Steven Halim
Autor nou adaugat: Joshua Bloch
Autor nou adaugat: Kathy Sierra
Autor nou adaugat: Herbert Schildt
Autor nou adaugat: Craig Walls
Autor nou adaugat: Aurelien Geron
Autor nou adaugat: Ian Goodfellow
